INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,MILLENIAL,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY
62500.0019,56.056657,1,0,1,1,0,8.19,0,6,0,14
125000.0098,57.978315,1,0,1,1,1,39.06,0,39,0,15
125000.0061,69.897955,1,0,1,1,1,14.52,0,7,0,9
80372.17658,55.44410222,0,0,0,1,0,25.11,0,30,0,6
80372.18108,55.44860222,0,0,0,0,0,13.2,0,5,0,19
125000.0016,62.96943,1,0,1,1,1,23.85,0,31,0,10
250000.0092,40.063957,1,0,1,1,0,40.5,0,5,0,10
70000.0008,77.725646,0,0,1,1,1,2.82,0,6,0,7
32500.0025,64.895039,0,0,0,1,1,2.78,0,4,0,8
125000.0073,70.89847,0,0,1,1,1,8,0,5,0,17
87500.0071,66.97493,0,0,1,1,1,7.2,0,1,0,12
80372.18188,55.44940222,0,0,0,0,0,31.56,0,16,0,6
87500.0075,39.563968,1,0,1,1,1,37.44,0,40,0,15
5000.003,51.055704,1,0,1,0,0,2.52,0,1,0,19
80372.17668,55.44420222,0,0,0,0,0,16.02,0,13,0,15
17500.0021,41.223181,1,1,0,1,0,3.3,0,1,0,19
37500.004,47.390721,1,0,0,1,1,49.95,0,3,0,17
87500.0074,55.45140222,1,0,1,1,1,16.92,0,9,0,9
125000.0097,57.315655,1,0,1,1,1,55.98,0,21,0,15
80372.18448,55.45200222,0,0,0,1,0,6.32,0,9,0,8
47500.0082,55.45220222,0,0,0,1,0,3.9,0,1,0,8
87500.0047,55.974584,1,0,1,1,0,45.36,0,1,0,16
70000.0091,35.814713,1,0,1,0,0,21.24,0,31,0,9
12500.007,55.45100222,0,0,0,1,0,8.96,0,8,0,10
87500.0036,40.392375,1,0,1,1,1,46.08,0,2,0,19
87500.0085,54.647788,1,0,1,1,0,6.12,0,9,0,14
87500.0052,55.44920222,1,0,1,1,0,0.18,0,4,0,16
70000.0051,54.562253,0,0,1,1,1,5.94,0,5,0,13
47500.0073,53.146246,1,0,1,1,0,46.05,0,21,0,7
80372.18538,53.39699,0,0,1,0,0,14.28,0,4,0,10
80372.17918,55.44670222,0,0,0,1,0,19.2,0,22,0,7
87500.0097,60.316339,0,0,1,1,0,0.56,0,7,0,9
80372.17668,55.44420222,0,0,0,1,0,24.03,0,36,0,13
87500.009,48.901539,1,0,1,1,0,24.84,0,30,0,7
125000.0089,55.395621,1,0,1,1,0,47.34,0,35,0,13
80372.18378,46.731462,1,0,0,1,0,61.02,0,32,0,14
27500.0001,59.890586,0,0,1,0,0,5.64,0,2,0,18
125000.0023,55.44630222,0,0,1,1,0,43.42,0,36,0,8
87500.0091,48.315739,1,0,1,1,0,14.76,0,574,1,14
5000.0094,78.733562,0,0,1,0,0,2.3,0,1,0,9
47500.0081,55.45210222,0,0,1,1,0,5.67,0,3,0,18
125000.0007,60.307339,0,0,1,1,0,15.42,0,5,0,7
80372.18228,51.562268,0,0,0,1,0,31.22,0,16,0,10
80372.18518,55.45270222,0,0,1,1,0,4.96,0,4,0,10
47500.0006,77.969115,0,0,1,1,0,0.59,0,5,0,13
70000.007,84.73253,0,0,1,1,0,7.89,0,2,0,6
70000.0042,39.894686,0,0,1,1,0,0.16,0,8,0,8
22500.0065,52.14613,0,0,1,0,0,11.12,0,3,0,11
125000.0069,55.478495,0,0,1,1,1,10.98,0,3,0,19
80372.18028,68.310439,0,0,1,1,0,4.64,0,8,0,10
70000.0002,42.89137,1,0,1,1,0,34.92,0,1,0,16
47500.0042,34.728362,0,0,0,1,0,10.55,0,1,0,15
57500.007,62.31227,0,1,0,1,0,8.16,0,2,0,14
22500.0041,76.477748,0,0,1,0,0,0.52,0,4,0,19
80372.18448,55.45200222,0,0,0,1,0,20.8,0,12,0,7
70000.0006,66.639888,0,0,1,1,0,0.38,0,7,0,8
80372.18178,55.975184,0,0,1,0,0,21.56,0,20,0,16
125000.0022,55.44620222,0,0,1,1,0,36.4,0,40,0,16
250000.0013,70.725462,0,0,1,1,1,10.36,0,3,0,13
80372.18068,59.056904,0,0,1,1,0,23.73,0,11,0,13
57500.0006,55.44460222,0,0,1,1,0,1.12,0,1,0,6
22500.0029,40.72843,1,0,1,0,0,19.2,0,30,0,7
27500.0039,59.560368,0,0,1,1,0,4.14,0,2,0,15
70000.0074,36.815066,0,0,1,1,0,21.78,0,10,0,14
22500.0004,45.306355,1,0,1,0,0,20.02,0,39,0,15
80372.18578,43.979184,0,0,1,0,0,14.42,0,4,0,17
80372.17858,65.223181,0,0,1,1,1,10,0,5,0,13
125000.0071,51.144677,1,0,1,1,0,56.52,0,21,0,10
250000.0026,55.972484,0,0,1,0,1,19.71,0,19,0,8
62500.0074,70.227797,0,0,1,1,0,6.96,0,3,0,12
80372.18338,51.976784,0,0,0,1,0,25.62,0,39,0,19
22500.0089,41.815882,1,1,0,0,1,5.85,0,7,0,9
162500.0036,75.308186,0,0,1,1,0,13.48,0,6,0,9
42500.0059,35.225613,1,0,1,1,0,32.9,0,1,0,10
80372.17728,55.44480222,0,0,0,0,0,30.9,0,25,0,12
125000.0066,52.061357,0,0,1,1,1,37.8,0,31,0,15
80372.18358,38.31237,0,0,0,1,1,5.64,0,1,0,15
80372.18258,53.312055,0,0,0,0,0,33.88,0,21,0,11
80372.17738,70.725062,0,0,1,1,1,0.22,0,9,0,6
52500.0009,52.808566,0,0,1,1,0,12.3,0,8,0,15
87500.0012,53.559037,0,0,1,1,0,42.9,0,27,0,19
47500.0043,77.811282,0,0,1,1,1,0.79,0,1,0,6
80372.18308,55.45060222,0,0,0,1,0,12,0,7,0,6
125000.0001,34.89127,1,0,1,1,0,61.56,0,36,0,7
70000.0002,44.306839,1,0,1,0,1,59.4,0,32,0,12
80372.18118,72.973899,0,0,0,1,1,8.91,0,8,0,12
80372.17988,42.89457,0,0,0,1,0,6.84,0,6,0,11
5000.007,37.479964,1,0,1,0,0,12.76,0,5,0,9
22500.0098,55.45380222,0,0,1,1,1,3.72,0,6,0,8
70000.0009,45.38899,1,0,1,1,1,35.1,0,32,0,10
125000.0039,55.809513,0,0,1,1,0,14.76,0,9,0,8
125000.0078,80.14743,0,0,1,1,0,15.55,0,7,0,12
87500.0005,45.969015,1,0,0,1,0,42.12,0,10,0,19
57500.0035,49.561337,0,0,1,1,1,25.56,0,34,0,17
225000.0069,64.313539,0,0,1,1,0,12.24,0,3,0,11
47500.0011,55.44510222,0,0,1,0,0,6.8,0,8,0,10
80372.17968,64.476848,0,0,1,0,1,13.8,0,4,0,9
47500.001,52.641657,0,0,1,1,0,14.7,0,2,0,19
70000.0056,56.898139,0,0,1,1,1,6.02,0,7,0,14
57500.0013,38.054688,0,0,1,1,0,17.22,0,9,0,15
57500.0074,51.060104,1,0,0,0,0,62.28,0,26,0,13
70000.0065,39.896986,0,0,1,1,1,4.95,0,7,0,7
125000.0097,45.567537,0,0,1,1,0,13.86,0,7,0,19
42500.0019,55.473495,1,0,1,0,1,3.68,0,8,0,9
80372.17718,72.222466,0,0,1,0,1,1.86,0,5,0,11
42500.0077,36.14733,0,0,1,0,1,11.94,0,5,0,10
32500.0073,51.227013,1,0,0,0,0,32.76,0,14,0,9
87500.0022,60.14183,1,0,1,1,0,39.39,0,24,0,8
87500.0046,46.810897,1,0,1,1,1,34.74,0,8,0,6
87500.0078,54.97563,1,0,1,1,0,52.56,0,3,0,11
87500.0052,41.311155,1,0,1,1,0,56.7,0,22,0,8
250000.0031,50.809397,1,0,1,1,1,48.6,0,5,0,6
80372.17998,67.390221,0,0,0,1,0,2.24,0,9,0,12
125000.0068,55.45080222,0,0,0,1,0,6.16,0,5,0,15
87500.0035,55.44750222,0,0,1,1,0,38.16,0,32,0,8
80372.17708,44.969799,0,0,0,1,0,2.2,0,9,0,15
70000.0011,78.96893,0,0,1,1,0,6.68,0,3,0,11
62500.0051,48.311739,0,0,1,1,0,24.75,0,22,0,15
87500.0058,76.14543,0,0,1,1,0,0.52,0,6,0,8
52500.0012,38.221597,0,0,1,1,0,11.1,0,9,0,13
57500.0019,34.726062,0,0,1,0,0,14.98,0,4,0,13
47500.0087,52.063457,1,0,1,1,0,18.36,0,10,0,9
42500.0063,58.645588,1,0,1,0,0,3.78,0,6,0,11
70000.0082,55.45220222,1,0,1,1,0,38.34,0,36,0,6
22500.001,44.808666,1,1,0,0,1,32.78,0,9,0,17
87500.0007,41.558537,1,0,1,1,0,18.36,0,36,0,18
87500.0099,58.816197,0,0,1,1,0,3.69,0,7,0,13
37500.0023,51.640904,1,0,1,1,0,21,0,30,0,17
32500.0017,65.641673,0,0,1,1,0,0.43,0,1,0,19
80372.18128,55.44880222,0,0,0,0,0,18.26,0,8,0,19
87500.0057,67.975584,1,0,1,1,0,4.05,0,1,0,8
125000.0057,85.645673,0,0,1,1,1,8.68,0,3,0,13
52500.0096,87.147177,1,0,1,1,0,6.35,0,3,0,14
62500.0053,53.226381,1,0,1,1,0,50.94,0,15,0,10
80372.18288,55.45040222,0,0,0,1,0,40.92,0,31,0,9
47500.0055,70.644788,1,0,1,1,0,12.96,0,3,0,19
80372.17878,55.44630222,0,0,1,0,0,29.5,0,2,0,14
80372.18038,70.89507,0,0,1,1,1,3.45,0,3,0,17
22500.0024,55.44640222,0,0,0,1,0,5.94,0,3,0,8
125000.001,46.640288,1,0,0,1,0,13.5,0,5,0,8
12500.0027,38.056088,1,1,0,1,1,7.9,0,3,0,12
62500.005,69.059073,0,0,1,1,1,7.44,0,3,0,19
32500.0031,47.307686,0,0,1,0,0,0.28,0,8,0,17
125000.0077,40.481348,0,0,1,1,1,35.64,0,31,0,6
47500.008,65.647973,0,0,1,1,0,1.98,0,4,0,18
62500.0086,41.900455,1,0,1,1,0,30.6,0,35,0,7
125000.0069,64.228666,0,0,1,1,1,17.1,0,1,0,8
87500.0045,68.645157,0,0,1,1,1,16.86,0,11,0,8
80372.18328,58.563953,0,0,0,0,0,15.92,0,7,0,11
80372.17968,55.44720222,0,0,0,1,0,11.3,0,8,0,19
80372.18408,55.45160222,0,0,0,0,0,21.52,0,34,0,8
37500.0094,43.146977,1,0,0,1,0,44.1,0,43,0,7
70000.0041,70.224497,1,0,1,1,0,9.66,0,5,0,12
87500.0023,52.224066,0,0,1,1,0,4.16,0,2,0,6
52500.0008,44.808466,1,0,1,0,1,34.05,0,23,0,9
80372.17708,55.44460222,0,0,1,0,0,22.4,0,33,0,12
12500.0044,37.972915,0,0,0,1,0,6.39,0,7,0,9
52500.0084,61.39649,1,0,1,1,0,15.96,0,8,0,19
57500.0048,64.059557,0,0,1,1,0,4.89,0,4,0,14
125000.0037,72.811366,0,0,1,1,1,10.88,0,4,0,16
42500.0071,38.646388,1,0,0,1,0,26.04,0,8,0,16
5000.0098,87.147377,1,0,1,0,1,5.4,0,2,0,17
80372.17908,51.972484,0,0,0,1,0,5.76,0,5,0,9
87500.0047,65.644673,1,0,1,1,0,23.85,0,13,0,17
125000.0038,63.894286,1,0,1,1,1,8.25,0,6,0,13
42500.0037,36.644357,0,0,1,0,0,7.15,0,1,0,14
62500.0095,53.482464,1,0,1,1,0,10.98,0,5,0,16
70000.009,68.901539,0,0,1,1,1,9.65,0,4,0,12
80372.18328,39.897286,0,0,1,1,1,20.16,0,39,0,7
87500.0016,65.140546,0,0,1,0,0,8.05,0,3,0,9
42500.0098,62.649088,0,0,1,1,1,5.62,0,8,0,14
80372.17998,45.810482,0,0,0,0,0,7.44,0,8,0,8
42500.0053,62.562453,0,0,1,1,0,6.84,0,2,0,10
5000.0035,55.44750222,0,0,1,0,0,9.33,0,3,0,10
87500.0092,56.901739,1,0,1,1,0,47.7,0,15,0,6
87500.0078,58.647088,0,0,1,1,0,7.02,0,7,0,9
17500.002,54.222397,0,0,1,1,0,11.48,0,9,0,15
52500.0041,48.225866,1,0,1,1,0,33.9,0,29,0,14
70000.0038,55.44780222,1,0,1,1,0,20.7,0,1,0,16
57500.0014,47.388121,1,0,1,1,0,49.14,0,22,0,6
87500.0044,60.478048,1,0,1,0,1,52.35,0,27,0,17
47500.0055,55.44950222,0,0,1,1,0,17.35,0,7,0,13
80372.17748,55.44500222,0,0,0,1,0,15.8,0,9,0,19
12500.0049,55.44890222,0,0,0,0,1,8.82,0,7,0,6
125000.0057,69.897555,0,0,1,1,1,12.36,0,7,0,8
70000.0001,66.387506,1,0,0,1,0,7.28,0,5,0,8
70000.0047,56.393475,1,0,1,1,1,20.02,0,40,0,6
250000.0096,67.733077,0,0,1,1,1,12.04,0,6,0,9
87500.0021,59.221813,1,0,1,1,1,13.32,0,5,0,15
12500.0089,61.566737,1,0,1,0,1,0.9,0,4,0,6
37500.0008,74.96863,0,0,1,1,0,0.44,0,5,0,8
80372.18478,55.45230222,0,0,0,0,0,16.4,0,12,0,15
87500.0031,69.39119,1,0,1,0,1,32.63,0,8,0,14
70000.0034,42.97123,1,0,1,1,0,54.54,0,25,0,8
87500.0052,55.44920222,1,0,1,1,0,26.1,0,36,0,7
80372.17728,55.44480222,0,0,1,0,0,26.3,0,30,0,16
87500.0074,56.314039,0,0,1,1,0,31.05,0,35,0,18
250000.0063,57.227381,0,0,1,1,1,3.78,0,8,0,12
125000.0022,53.809182,1,0,1,1,1,0.36,0,8,0,7
62500.0071,73.731946,0,0,1,1,0,2.62,0,5,0,8
57500.0076,49.061673,0,0,1,1,0,5.49,0,9,0,16
80372.18488,55.45240222,0,0,0,1,0,6.8,0,1,0,12
125000.0002,64.054957,1,0,1,1,1,5.74,0,1,0,13
57500.0014,40.475048,0,0,0,1,1,11.41,0,7,0,12
22500.0002,86.053588,0,0,1,0,1,2.25,0,5,0,13
27500.0082,94.31347,0,0,1,1,1,2.5,0,4,0,14
87500.0078,57.899655,0,0,1,1,0,28.98,0,41,0,11
87500.0032,43.474795,0,0,1,1,1,21.45,0,20,0,9
80372.18008,36.644257,0,0,0,1,1,13.4,0,2,0,9
87500.0004,55.137977,0,0,1,1,1,10.45,0,6,0,18
162500.0086,72.901139,1,0,1,1,1,12.48,0,8,0,11
70000.0049,55.44890222,1,0,1,1,0,36.9,0,28,0,19
125000.0012,50.473479,0,0,1,1,0,38.55,0,26,0,19
62500.0003,45.054373,1,0,1,1,0,21.42,0,26,0,18
70000.0073,81.146246,1,0,1,0,1,22.95,0,5,0,6
87500.0096,44.14923,0,0,1,1,0,54.72,0,18,0,7
70000.0017,34.222097,1,0,1,0,1,48.96,0,23,0,7
57500.0097,49.39779,1,0,1,1,1,57.24,0,25,0,13
37500.003,67.641604,1,0,1,0,0,3.66,0,2,0,10
87500.008,63.312586,0,0,1,1,0,20.72,0,28,0,7
70000.0041,68.811766,0,0,1,1,0,10.2,0,3,0,14
62500.0047,55.728177,0,0,1,1,1,4.3,0,4,0,9
87500.0016,48.056357,1,0,1,1,0,55.98,0,37,0,6
80372.18458,55.45210222,0,0,0,1,0,21.68,0,12,0,17
80372.17828,58.558953,0,0,0,1,0,18.13,0,38,0,10
17500.0006,35.639204,1,0,1,1,0,32.6,0,7,0,15
80372.18008,55.44760222,0,0,0,1,0,15.7,0,2,0,11
80372.18548,43.395721,0,0,1,1,0,4.9,0,9,0,18
80372.18158,55.44910222,0,0,0,0,0,30.03,0,41,0,8
80372.17968,55.44720222,0,0,0,1,0,19.2,0,28,0,16
22500.003,55.44700222,0,0,0,0,0,8.1,0,9,0,14
80372.18538,83.732377,0,0,0,1,0,4.04,0,3,0,16
125000.0041,53.39219,0,0,1,1,1,32.4,0,33,0,6
250000.0009,50.139161,1,0,1,1,1,10.26,0,2,0,9
80372.18448,45.229081,0,0,1,0,0,30.24,0,14,0,9
70000.0004,54.30567,0,0,1,1,0,21.28,0,13,0,14
70000.0012,53.222281,1,0,1,1,0,45.9,0,31,0,16
32500.0049,55.44890222,0,0,0,1,0,0.87,0,5,0,10
162500.006,57.227081,0,0,1,1,1,30.6,0,44,0,10
62500.0044,50.30967,1,0,1,1,0,34.2,0,42,0,18
87500.0065,41.060573,0,0,1,1,0,49.5,0,8,0,11
80372.18068,55.44820222,0,0,0,0,0,32.56,0,17,0,7
87500.0001,64.221866,0,0,1,1,0,8.5,0,9,0,14
47500.0022,34.055588,0,0,0,1,0,12.25,0,3,0,15
87500.0068,73.731646,0,0,1,1,0,8.35,0,2,0,13
70000.0086,40.397375,1,0,1,1,0,8.1,0,7,0,7
62500.0085,45.481464,0,0,1,1,0,3.96,0,9,0,10
87500.0015,51.473095,1,0,1,1,0,1.26,0,5,0,14
70000.0096,62.229997,0,1,0,1,1,2.55,0,3,0,19
125000.0008,60.14043,0,0,1,1,0,0.12,0,8,0,10
125000.0056,66.31087,0,0,0,1,0,17.16,0,15,0,16
225000.0067,53.813682,0,0,1,1,1,26.55,0,44,0,13
70000.001,57.38909,0,0,1,1,1,13.9,0,8,0,11
42500.0052,50.644488,1,0,1,1,1,6.6,0,4,0,8
250000.002,55.221713,1,0,1,1,0,12.42,0,9,0,8
87500.0024,43.306986,1,0,1,1,0,44.1,0,35,0,16
87500.0033,70.809597,0,0,1,1,0,3.45,0,5,0,18
27500.0013,44.72683,1,0,0,0,0,20.13,0,489,1,10
87500.0095,56.978699,0,0,1,1,1,14.49,0,9,0,10
87500.0029,55.44690222,1,0,1,1,0,34.02,0,43,0,8
87500.0094,55.815013,1,0,0,1,0,0.18,0,5,0,16
27500.0014,48.14103,1,0,1,1,0,38.06,0,25,0,19
80372.17798,45.222581,0,0,0,1,1,37.73,0,32,0,13
87500.0054,53.311355,1,1,0,1,0,53.28,0,26,0,17
70000.0007,73.640673,1,0,1,1,0,2.31,0,4,0,6
37500.0083,43.395021,1,0,1,1,0,47.88,0,18,0,13
47500.0036,84.562122,0,0,0,1,0,1.49,0,1,0,16
80372.18598,57.315455,0,0,0,0,1,7.84,0,3,0,17
125000.0017,50.558853,1,0,1,1,0,48.42,0,20,0,13
70000.0082,34.395606,0,0,0,1,0,32.89,0,1,0,19
125000.0026,47.641204,1,0,1,1,0,56.16,0,30,0,16
70000.0089,44.230666,1,0,1,1,1,12.06,0,7,0,9
80372.17788,55.44540222,0,0,1,1,0,16.5,0,38,0,10
80372.17968,63.389921,1,0,0,1,0,21.24,0,43,0,6
70000.0004,49.054473,1,0,1,1,1,48.06,0,103,1,16
70000.0006,90.138861,1,0,1,1,1,20.44,0,2,0,15
125000.0098,48.568322,1,0,1,1,1,28.98,0,9,0,14
80372.18188,51.811013,0,0,1,1,0,26.04,0,33,0,15
87500.0093,35.396021,0,0,1,1,1,9.94,0,7,0,12
37500.0078,41.480764,1,0,1,1,0,40.14,0,6,0,16
12500.0067,39.976584,1,0,1,1,0,27.06,0,18,0,8
12500.0065,55.45050222,0,0,0,1,0,8.68,0,5,0,18
80372.17678,40.969499,0,0,1,1,0,20.46,0,38,0,17
17500.0021,75.558568,0,0,1,1,0,1.47,0,3,0,16
52500.008,55.479595,1,0,1,0,1,26.28,0,10,0,10
87500.0052,76.14483,0,0,1,1,0,10.56,0,7,0,12
125000.0075,58.145761,0,0,1,1,0,11.97,0,7,0,7
87500.0088,36.901339,0,0,1,1,0,24.36,0,23,0,13
17500.0059,88.73143,0,0,1,1,0,2.56,0,5,0,15
70000.0052,61.39329,1,0,1,1,1,31.8,0,14,0,12
87500.0019,55.44590222,1,0,0,1,0,56.34,0,17,0,12
62500.0036,55.809213,0,0,1,1,1,12.4,0,4,0,10
62500.0088,47.732277,1,0,1,1,1,51.3,0,14,0,18
80372.18248,55.45000222,0,0,0,1,0,21.6,0,24,0,14
87500.0042,35.475795,0,0,1,1,0,40.46,0,3,0,16
70000.004,39.056704,0,0,1,1,0,2.96,0,7,0,9
70000.0086,56.063357,1,0,1,1,0,53.28,0,5,0,13
87500.0094,57.230481,0,0,1,1,0,9.36,0,1,0,17
125000.0063,44.813966,1,0,0,1,1,16.92,0,10,0,15
62500.0062,86.226597,0,0,1,1,0,1.7,0,9,0,6
162500.0012,48.14083,1,0,1,1,1,55.44,0,9,0,17
32500.0073,55.45130222,0,0,1,0,0,2.7,0,9,0,10
5000.001,46.807297,0,0,1,0,1,13.28,0,9,0,10
47500.0021,59.558568,0,0,1,1,0,3.94,0,4,0,12
80372.17958,55.44710222,0,0,0,1,0,23.2,0,11,0,11
47500.0078,41.313755,0,0,1,1,0,12.32,0,8,0,17
87500.0047,56.73023,0,0,1,1,0,13.23,0,6,0,9
42500.0073,56.899839,0,0,1,1,0,1.8,0,6,0,9
70000.0052,40.974399,0,0,1,0,1,16.08,0,39,0,19
80372.17728,55.44480222,0,0,0,0,0,24.8,0,41,0,19
47500.0071,35.812713,0,0,1,1,0,16.38,0,34,0,14
22500.005,55.44900222,0,0,1,0,0,4.65,0,9,0,10
42500.0096,41.901455,1,0,0,0,1,18.18,0,10,0,6
125000.0009,39.387621,0,0,1,1,1,41.34,0,43,0,8
87500.0068,36.480448,1,0,1,1,1,5.94,0,5,0,14
162500.0066,42.144861,0,0,1,1,1,31.35,0,13,0,9
70000.0079,42.146161,1,0,1,0,1,3.6,0,5,0,18
80372.18068,47.223913,0,0,1,0,0,36.36,0,44,0,7
70000.0039,49.309855,1,0,0,0,0,9,0,8,0,14
37500.0088,62.147061,1,0,1,1,0,10.29,0,4,0,17
62500.0099,37.39799,0,0,1,1,0,1.44,0,9,0,13
57500.0043,78.97213,0,0,1,1,0,3.22,0,4,0,17
87500.0033,49.057373,1,0,1,1,1,17.64,0,441,1,19
80372.17878,79.558768,0,0,0,1,1,5.22,0,9,0,15
87500.0002,35.386921,0,0,1,1,0,23.65,0,24,0,19
87500.0029,53.642873,0,0,1,0,0,43.42,0,30,0,17
80372.18308,55.45060222,0,0,0,1,0,32.52,0,18,0,14
80372.17708,55.138177,0,0,1,1,0,31.9,0,19,0,15
80372.18448,46.565153,0,0,0,1,0,35,0,15,0,8
57500.0043,36.644957,1,0,0,1,0,57.06,0,44,0,13
27500.0013,60.056057,0,0,1,1,0,1.07,0,3,0,13
17500.0076,69.814582,1,0,1,1,1,5.34,0,3,0,7
162500.0076,60.566122,0,0,1,1,1,15.61,0,4,0,19
70000.0002,93.558037,0,0,1,1,0,5.96,0,9,0,13
225000.0096,53.39769,0,0,1,1,0,56.7,0,9,0,19
80372.18178,55.44930222,0,0,0,1,0,2.09,0,2,0,6
62500.0099,44.316539,0,0,1,1,0,6.66,0,7,0,15
125000.0041,38.142361,1,0,1,1,1,31.5,0,18,0,19
250000.0037,55.44770222,1,0,1,1,0,21.42,0,43,0,6
80372.17898,53.971015,0,0,0,1,0,21.6,0,23,0,9
87500.0055,34.729662,0,0,1,1,0,23.38,0,25,0,6
87500.0013,67.388021,0,0,1,1,0,6,0,4,0,10
125000.0003,40.473948,1,0,1,1,1,9.54,0,9,0,11
250000.009,56.816666,1,0,1,1,1,12.42,0,5,0,7
42500.0057,52.646357,1,0,1,1,1,41.1,0,24,0,16
250000.001,72.222766,1,0,1,1,1,34.43,0,33,0,17
87500.0039,59.223613,1,0,1,1,0,58.68,0,10,0,13
87500.0057,54.729862,0,0,1,1,0,11.7,0,7,0,14
87500.0001,50.472379,0,0,0,1,1,45.37,0,11,0,18
70000.0058,60.974999,0,0,0,0,0,0.2,0,9,0,18
47500.0075,55.45150222,0,0,0,1,0,1.44,0,9,0,11
5000.0001,43.052804,0,0,1,0,0,3.96,0,2,0,15
125000.0088,48.901339,1,0,1,1,1,8.64,0,3,0,19
80372.18318,55.45070222,0,0,0,0,0,36.72,0,30,0,7
87500.007,36.899539,1,0,1,1,0,62.64,0,10,0,17
57500.0087,55.45270222,1,1,0,1,0,45.36,0,10,0,19
125000.0056,46.811897,1,0,0,1,0,42.3,0,40,0,13
70000.0056,59.058304,1,0,1,0,0,14.04,0,4,0,13
62500.0063,40.646957,1,0,1,1,0,22.5,0,39,0,12
125000.0045,55.44850222,0,0,1,1,1,34.72,0,18,0,18
87500.001,55.44500222,0,0,1,1,0,13.31,0,6,0,12
62500.0012,46.558353,1,0,1,1,0,60.3,0,12,0,9
70000.0094,53.063473,1,0,1,1,1,53.82,0,25,0,10
70000.0019,56.223666,0,0,0,1,0,2.1,0,4,0,8
57500.0075,37.146446,1,0,1,1,0,23.58,0,10,0,14
62500.0093,55.45330222,0,0,1,1,1,15,0,4,0,18
87500.0014,50.96923,1,0,1,1,1,62.28,0,39,0,7
87500.007,54.97483,0,0,1,1,0,21,0,39,0,13
125000.0013,68.390075,1,0,1,1,0,46.8,0,4,0,8
22500.0025,46.97033,0,0,1,0,0,12.68,0,7,0,15
80372.17848,54.474279,0,0,0,1,1,16.72,0,19,0,16
70000.0059,47.225613,1,0,1,0,0,8.1,0,2,0,19
17500.0056,46.729762,1,0,1,1,1,24.12,0,37,0,12
52500.0027,50.474979,1,0,1,1,1,27.9,0,18,0,12
52500.0057,65.311655,0,0,1,1,0,4.78,0,4,0,13
47500.0047,55.44870222,0,0,0,1,0,14.7,0,8,0,17
125000.0021,57.39019,0,0,1,1,0,12.69,0,2,0,9
47500.0054,48.227166,0,0,1,1,0,5.58,0,1,0,19
87500.0007,55.44470222,1,0,1,1,0,50.94,0,2,0,6
70000.005,56.812666,1,0,1,0,1,26.04,0,37,0,16
125000.0087,60.315339,1,0,0,1,0,23.4,0,4,0,16
125000.0043,51.057004,0,0,1,1,1,23.1,0,39,0,15
87500.0076,46.479879,0,0,1,1,1,55.98,0,13,0,15
125000.0019,59.139477,0,0,1,1,1,5.12,0,4,0,8
32500.0016,46.96943,0,0,0,1,0,4.24,0,3,0,6
70000.0016,45.055673,1,0,1,1,0,38.16,0,9,0,11
70000.0011,35.387821,0,0,1,1,0,17.85,0,358,1,14
87500.0076,67.731077,0,0,1,1,0,15.47,0,4,0,19
125000.0046,49.729446,1,0,1,1,0,59.22,0,9,0,7
87500.0081,64.900639,0,0,0,1,0,14.98,0,3,0,6
62500.0002,60.473848,1,0,1,1,1,20.72,0,10,0,15
187500.0098,46.148061,0,0,0,1,0,15.48,0,8,0,6
47500.0035,58.97133,0,0,1,1,0,0.06,0,7,0,18
80372.17828,44.642457,0,0,0,0,0,31.24,0,3,0,7
87500.0023,55.44630222,0,0,0,1,0,13.2,0,6,0,10
87500.0035,38.223897,0,0,1,0,0,4.2,0,1,0,17
70000.0028,37.308755,0,0,1,1,0,3.36,0,1,0,13
87500.0042,44.896739,1,0,1,1,1,48.96,0,37,0,9
125000.009,36.73453,1,0,1,1,0,15.84,0,8,0,13
87500.0046,45.39269,1,0,1,0,1,45.36,0,12,0,13
17500.0062,39.729677,0,0,1,0,0,8.76,0,4,0,7
62500.005,47.224713,1,0,1,1,0,23.76,0,1,0,14
80372.17738,55.44490222,0,0,0,0,0,11.9,0,9,0,16
47500.0008,63.387521,0,1,0,1,0,3.74,0,1,0,11
250000.0003,51.805913,1,0,1,1,1,56.34,0,16,0,10
80372.18578,55.45330222,0,0,0,1,0,25.68,0,16,0,8
80372.17948,55.44700222,1,0,0,0,0,46.98,0,27,0,8
125000.0091,55.45310222,1,0,1,1,0,49.14,0,42,0,10
42500.0034,45.895255,0,0,1,1,1,13.32,0,1,0,12
80372.18418,75.394421,0,0,0,0,0,8.72,0,5,0,8
47500.0022,51.054904,0,0,1,0,1,1.92,0,9,0,18
70000.0082,40.73373,1,0,1,1,0,29.7,0,26,0,14
162500.0043,64.72983,1,0,1,1,1,34.5,0,18,0,13
125000.0076,57.228681,1,0,1,1,0,24.48,0,26,0,13
47500.0078,55.45180222,0,0,0,1,0,4.11,0,4,0,12
87500.0096,40.902139,0,0,1,1,1,11.52,0,7,0,17
125000.0003,74.472579,0,0,0,1,0,4.4,0,4,0,19
62500.0065,35.144077,1,0,1,1,0,55.98,0,14,0,11
125000.0087,53.39679,1,0,1,1,1,51.12,0,11,0,18
